0,416
0.00195313,416
0.00390625,416
0.00585938,416
0.0078125,417
0.00976563,417
0.0117188,417
0.0136719,417
0.015625,416
0.0175781,416
0.0195313,416
0.0214844,416
0.0234375,416
0.0253906,416
0.0273438,415
0.0292969,415
0.03125,415
0.0332031,415
0.0351563,415
0.0371094,415
0.0390625,415
0.0410156,415
0.0429688,415
0.0449219,415
0.046875,415
0.0488281,415
0.0507813,415
0.0527344,414
0.0546875,414
0.0566406,414
0.0585938,414
0.0605469,414
0.0625,414
0.0644531,413
0.0664063,413
0.0683594,413
0.0703125,413
0.0722656,413
0.0742188,413
0.0761719,413
0.078125,413
0.0800781,413
0.0820313,413
0.0839844,412
0.0859375,412
0.0878906,412
0.0898438,412
0.0917969,412
0.09375,411
0.0957031,411
0.0976563,411
0.0996094,410
0.101563,410
0.103516,410
0.105469,410
0.107422,410
0.109375,410
0.111328,410
0.113281,410
0.115234,410
0.117188,410
0.119141,410
0.121094,410
0.123047,410
0.125,410
0.126953,409
0.128906,409
0.130859,409
0.132813,408
0.134766,408
0.136719,408
0.138672,408
0.140625,407
0.142578,407
0.144531,407
0.146484,408
0.148438,408
0.150391,408
0.152344,408
0.154297,407
0.15625,407
0.158203,407
0.160156,407
0.162109,407
0.164063,407
0.166016,407
0.167969,407
0.169922,406
0.171875,406
0.173828,406
0.175781,406
0.177734,406
0.179688,406
0.181641,406
0.183594,406
0.185547,406
0.1875,406
0.189453,406
0.191406,406
0.193359,405
0.195313,405
0.197266,405
0.199219,405
0.201172,405
0.203125,404
0.205078,404
0.207031,404
0.208984,404
0.210938,404
0.212891,404
0.214844,404
0.216797,404
0.21875,404
0.220703,405
0.222656,405
0.224609,404
0.226563,404
0.228516,404
0.230469,404
0.232422,404
0.234375,404
0.236328,404
0.238281,404
0.240234,404
0.242188,404
0.244141,404
0.246094,404
0.248047,404
0.25,405
0.251953,405
0.253906,405
0.255859,405
0.257813,406
0.259766,406
0.261719,406
0.263672,406
0.265625,405
0.267578,405
0.269531,405
0.271484,405
0.273438,405
0.275391,405
0.277344,406
0.279297,406
0.28125,406
0.283203,406
0.285156,407
0.287109,407
0.289063,407
0.291016,407
0.292969,407
0.294922,408
0.296875,408
0.298828,408
0.300781,408
0.302734,408
0.304688,408
0.306641,408
0.308594,408
0.310547,408
0.3125,408
0.314453,408
0.316406,409
