0,-29.3
0.00195313,-29.6
0.00390625,-29.6
0.00585938,-29.9
0.0078125,-29.6
0.00976563,-29.6
0.0117188,-29.6
0.0136719,-29.6
0.015625,-29.6
0.0175781,-29.6
0.0195313,-29.9
0.0214844,-29.9
0.0234375,-29.6
0.0253906,-29.3
0.0273438,-29.3
0.0292969,-29
0.03125,-29
0.0332031,-29
0.0351563,-29.3
0.0371094,-29.3
0.0390625,-29.3
0.0410156,-29.6
0.0429688,-29.3
0.0449219,-29.3
0.046875,-29.3
0.0488281,-29
0.0507813,-29.6
0.0527344,-29.6
0.0546875,-29.9
0.0566406,-29.9
0.0585938,-29.6
0.0605469,-29.3
0.0625,-29
0.0644531,-28.7
0.0664063,-28.7
0.0683594,-29.3
0.0703125,-29.6
0.0722656,-29.6
0.0742188,-29.6
0.0761719,-29.6
0.078125,-29.6
0.0800781,-29.3
0.0820313,-29.3
0.0839844,-29.6
0.0859375,-29.6
0.0878906,-29.6
0.0898438,-29.9
0.0917969,-29.9
0.09375,-29.6
0.0957031,-29.6
0.0976563,-29.3
0.0996094,-29.3
0.101563,-29.3
0.103516,-29.3
0.105469,-29.3
0.107422,-29.6
0.109375,-29.6
0.111328,-29.9
0.113281,-29.6
0.115234,-29.6
0.117188,-29.6
0.119141,-29.9
0.121094,-29.9
0.123047,-29.9
0.125,-30.2
0.126953,-30.5
0.128906,-30.2
0.130859,-29.9
0.132813,-29.6
0.134766,-29.3
0.136719,-29.6
0.138672,-29.9
0.140625,-29.9
0.142578,-30.2
0.144531,-30.2
0.146484,-30.2
0.148438,-30.2
0.150391,-30.2
0.152344,-30.2
0.154297,-30.2
0.15625,-30.5
0.158203,-30.8
0.160156,-30.8
0.162109,-30.8
0.164063,-30.5
0.166016,-29.9
0.167969,-29.9
0.169922,-29.9
0.171875,-29.9
0.173828,-30.2
0.175781,-30.5
0.177734,-30.5
0.179688,-30.8
0.181641,-30.5
0.183594,-30.5
0.185547,-30.5
0.1875,-30.5
0.189453,-30.5
0.191406,-30.5
0.193359,-30.8
0.195313,-30.8
0.197266,-30.5
0.199219,-30.2
0.201172,-29.9
0.203125,-29.9
0.205078,-29.9
0.207031,-29.9
0.208984,-29.9
0.210938,-29.9
0.212891,-30.2
0.214844,-30.2
0.216797,-30.2
0.21875,-30.2
0.220703,-30.2
0.222656,-30.2
0.224609,-30.2
0.226563,-30.2
0.228516,-30.2
0.230469,-30.2
0.232422,-30.2
0.234375,-29.9
0.236328,-29.3
0.238281,-29
0.240234,-29
0.242188,-29.3
0.244141,-29.9
0.246094,-30.2
0.248047,-29.9
0.25,-30.2
0.251953,-29.6
0.253906,-29.6
0.255859,-29.3
0.257813,-29.6
0.259766,-29.9
0.261719,-30.2
0.263672,-30.2
0.265625,-29.9
0.267578,-29.6
0.269531,-29
0.271484,-29
0.273438,-29
0.275391,-29
0.277344,-29.3
0.279297,-29.3
0.28125,-29.6
0.283203,-29.6
0.285156,-29.6
0.287109,-29.6
0.289063,-29.3
0.291016,-29.6
0.292969,-29.6
0.294922,-29.3
0.296875,-29.3
0.298828,-29.3
0.300781,-29.6
0.302734,-29.3
0.304688,-29
0.306641,-28.7
0.308594,-28.7
0.310547,-28.7
0.3125,-29
0.314453,-29.3
0.316406,-29.6
0.318359,-29.6
0.320313,-29.3
0.322266,-29.3
0.324219,-29
0.326172,-29
0.328125,-29.3
0.330078,-29.6
0.332031,-29.9
0.333984,-29.9
0.335938,-29.6
0.337891,-29.3
0.339844,-29
0.341797,-28.7
0.34375,-29
0.345703,-29.3
0.347656,-29.6
0.349609,-29.6
0.351563,-29.9
0.353516,-29.6
0.355469,-29.3
0.357422,-29.3
0.359375,-29.6
0.361328,-29.6
0.363281,-29.6
0.365234,-29.9
0.367188,-29.9
0.369141,-29.9
0.371094,-29.6
0.373047,-29.3
0.375,-29.3
0.376953,-29.3
0.378906,-29.3
0.380859,-29.6
0.382813,-29.3
0.384766,-29.6
0.386719,-29.6
0.388672,-29.6
0.390625,-29.6
0.392578,-29.6
0.394531,-29.6
0.396484,-29.6
0.398438,-29.6
0.400391,-29.9
0.402344,-29.9
0.404297,-29.9
0.40625,-29.6
0.408203,-29.3
0.410156,-29.3
0.412109,-29
0.414063,-29.3
0.416016,-29.3
0.417969,-29.6
0.419922,-29.6
0.421875,-29.9
0.423828,-29.6
0.425781,-29.6
0.427734,-29.3
0.429688,-29.3
0.431641,-29.3
0.433594,-29.6
0.435547,-29.6
0.4375,-29.6
0.439453,-29.6
0.441406,-29.3
0.443359,-29
0.445313,-29
0.447266,-29
0.449219,-29
0.451172,-29.3
0.453125,-29.3
0.455078,-29.6
0.457031,-29.3
0.458984,-29.3
0.460938,-29.3
0.462891,-29.3
0.464844,-29.3
0.466797,-29.3
0.46875,-29.3
0.470703,-29.3
0.472656,-29.3
0.474609,-29.3
0.476563,-29.3
0.478516,-28.7
0.480469,-28.7
0.482422,-28.7
0.484375,-28.7
0.486328,-28.7
0.488281,-29
0.490234,-29.3
0.492188,-29.3
0.494141,-29.3
0.496094,-29
0.498047,-28.7
0.5,-28.7
0.501953,-29
0.503906,-29.3
0.505859,-29.3
0.507813,-29.3
0.509766,-29.3
0.511719,-29
0.513672,-29
0.515625,-28.7
0.517578,-28.7
0.519531,-29
0.521484,-29
0.523438,-29
0.525391,-29.3
0.527344,-29.3
0.529297,-29.3
0.53125,-29.3
0.533203,-29.3
0.535156,-29.3
0.537109,-29.6
0.539063,-29.6
0.541016,-29.6
0.542969,-29.6
0.544922,-29.6
0.546875,-29.3
0.548828,-29.3
0.550781,-29.3
0.552734,-29.3
0.554688,-29.3
0.556641,-29.6
0.558594,-29.9
0.560547,-29.9
0.5625,-29.9
0.564453,-29.9
0.566406,-29.9
0.568359,-29.9
0.570313,-29.9
0.572266,-29.9
0.574219,-30.2
0.576172,-30.2
0.578125,-30.2
0.580078,-29.9
0.582031,-29.9
0.583984,-29.6
0.585938,-29.6
0.587891,-29.6
0.589844,-29.9
0.591797,-30.2
0.59375,-30.2
0.595703,-29.9
0.597656,-29.9
0.599609,-30.2
0.601563,-29.9
0.603516,-29.9
0.605469,-29.9
0.607422,-30.5
0.609375,-30.5
0.611328,-30.2
0.613281,-30.2
0.615234,-30.2
0.617188,-29.9
0.619141,-29.9
0.621094,-29.9
0.623047,-30.2
0.625,-30.2
0.626953,-30.2
0.628906,-30.5
0.630859,-30.2
0.632813,-30.2
0.634766,-29.9
0.636719,-30.2
0.638672,-30.2
0.640625,-30.2
0.642578,-30.5
0.644531,-30.5
0.646484,-30.5
0.648438,-30.2
0.650391,-29.9
0.652344,-29.6
0.654297,-29.3
0.65625,-29.3
0.658203,-29.3
0.660156,-29.6
0.662109,-29.9
0.664063,-29.9
0.666016,-29.9
0.667969,-29.6
0.669922,-29.3
0.671875,-29.3
0.673828,-29.3
0.675781,-29.6
0.677734,-29.6
0.679688,-29.6
0.681641,-29.6
0.683594,-29.3
0.685547,-29
0.6875,-29
0.689453,-28.7
0.691406,-28.7
0.693359,-28.7
0.695313,-28.7
0.697266,-28.7
0.699219,-29
0.701172,-29
0.703125,-29
0.705078,-29
0.707031,-29
0.708984,-28.7
0.710938,-28.7
0.712891,-29
0.714844,-29
0.716797,-29
0.71875,-29
0.720703,-28.7
0.722656,-28.1
0.724609,-28.1
0.726563,-27.8
0.728516,-28.1
0.730469,-28.4
0.732422,-28.7
0.734375,-28.7
0.736328,-28.7
0.738281,-28.4
0.740234,-28.4
0.742188,-28.4
0.744141,-28.4
0.746094,-28.7
0.748047,-28.7
0.75,-28.7
0.751953,-28.7
0.753906,-28.7
0.755859,-28.4
0.757813,-28.4
0.759766,-28.4
0.761719,-28.4
0.763672,-28.4
0.765625,-28.4
0.767578,-28.4
0.769531,-28.7
0.771484,-28.7
0.773438,-29
0.775391,-29
0.777344,-29
0.779297,-28.7
0.78125,-29
0.783203,-29
0.785156,-29
0.787109,-29
0.789063,-29
0.791016,-28.7
0.792969,-28.7
0.794922,-28.7
0.796875,-28.7
