71.3,15
70.5,13.4
70.5,13.4
70.5,13.4
71.35,11.7
73.05,15.1
75.6,10
77.25,13.3
76.35,15.1
76.35,15.1
76.35,15.1
73.8,10
70.5,16.6
69.7,15
69.7,15
63,1.6
63,1.6
67.2,10
71.4,1.6
71.4,1.6
65.45,13.5
67.1,16.8
70.5,10
71.35,11.7
71.35,11.7
73.05,15.1
73.05,15.1
71.35,11.7
75.55,3.3
74.7,1.6
68.85,13.3
67.2,10
63.8,16.8
61.25,11.7
66.3,1.6
67.15,3.3
63.75,10.1
67.1,16.8
70.5,10
73.9,16.8
81.45,1.7
81.45,1.7
76.45,11.7
79.8,18.4
80.6,16.8
78.05,11.7
74.7,18.4
71.35,11.7
67.95,18.5
62.1,6.8
64.65,1.7
64.65,1.7
64.65,1.7
64.65,1.7
58.8,13.4
57.15,10.1
61.25,1.9
62.05,3.5
57.95,11.7
57.95,11.7
61.25,5.1
68.75,20.1
74.7,8.2
78.9,16.6
81.35,11.7
82.25,13.5
81.45,15.1
79.75,11.7
84.75,1.7
84.75,1.7
84.75,1.7
84.75,1.7
78.9,13.4
78.05,11.7
83.1,1.6
83.1,1.6
75.5,16.8
72.15,10.1
69.7,15
67.2,10
71.4,1.6
71.4,1.6
65.45,13.5
65.45,13.5
65.45,13.5
65.45,13.5
65.45,13.5
64.65,11.9
65.45,10.3
67.9,15.2
69.65,11.7
71.3,15
72.15,13.3
73.9,16.8
75.55,13.5
74.7,11.8
73.85,13.5
72.95,11.7
71.3,15
69.65,11.7
69.65,11.7
70.5,13.4
70.5,13.4
70.5,13.4
71.35,11.7
72.15,13.3
78,1.6
78.9,3.4
73.05,15.1
73.05,15.1
73.05,15.1
70.5,10
74.7,1.6
75.55,3.3
68.75,16.9
67.9,15.2
67.9,15.2
66.25,11.9
63.8,16.8
64.65,18.5
67.1,13.6
67.1,13.6
73.05,1.7
73.05,1.7
68.05,11.7
68.85,13.3
67.9,15.2
67.1,13.6
68.05,11.7
68.05,11.7
68.05,11.7
70.5,16.6
72.15,13.3
73.05,15.1
73.05,15.1
73.05,15.1
73.85,13.5
72.95,11.7
72.95,11.7
72.95,11.7
71.3,15
71.3,15
71.3,15
69.65,11.7
69.65,11.7
70.5,13.4
70.5,13.4
69.65,11.7
74.7,1.6
74.7,1.6
73.85,3.3
73.05,1.7
68.05,11.7
67.2,10
64.6,15.2
62.05,10.1
66.3,1.6
66.3,1.6
62.05,10.1
63.8,13.6
69.7,1.8
71.35,5.1
72.25,3.3
71.4,1.6
66.25,11.9
70.45,20.3
73.85,13.5
74.7,15.2
73.9,16.8
74.7,18.4
77.25,13.3
76.45,11.7
81.45,1.7
81.45,1.7
73.9,16.8
72.15,13.3
70.5,16.6
68.85,13.3
68.85,13.3
68.85,13.3
69.65,11.7
69.65,11.7
68.85,13.3
68.85,13.3
68.85,13.3
68.05,11.7
67.1,13.6
67.9,15.2
70.5,10
73.9,16.8
76.45,11.7
71.4,1.6
70.5,3.4
77.2,16.8
78.9,13.4
78.05,11.7
74.7,18.4
72.15,13.3
78,1.6
78,1.6
72.15,13.3
69.7,8.4
73.05,1.7
73.05,1.7
66.3,15.2
65.45,13.5
66.25,11.9
66.25,11.9
71.4,1.6
71.4,1.6
67.2,10
70.5,16.6
72.95,11.7
72.15,10.1
70.5,13.4
70.5,13.4
71.35,11.7
70.5,10
68.85,13.3
69.7,15
69.7,15
68.85,13.3
74.7,1.6
75.55,3.3
70.5,13.4
72.2,16.8
73.05,15.1
72.15,13.3
72.15,13.3
72.15,13.3
71.3,15
70.5,13.4
70.5,13.4
70.5,13.4
70.5,13.4
69.65,11.7
67.9,15.2
67.1,13.6
67.1,13.6
66.25,11.9
71.4,1.6
71.4,1.6
67.2,10
71.4,18.4
73.05,15.1
72.15,13.3
71.3,15
71.3,15
72.15,13.3
73.05,15.1
74.7,11.8
69.7,1.8
69.7,1.8
74.7,11.8
72.2,16.8
69.65,11.7
69.65,11.7
70.5,13.4
68.75,16.9
67.1,13.6
72.25,3.3
71.4,1.6
66.25,11.9
67.1,13.6
68.05,11.7
68.85,13.3
74.7,1.6
75.55,3.3
70.5,13.4
65.45,3.3
66.3,1.6
72.15,13.3
72.15,13.3
73.05,15.1
73.85,13.5
73.85,13.5
73.05,15.1
71.35,11.7
69.7,15
68.85,13.3
68.85,13.3
68.85,13.3
69.65,11.7
70.5,13.4
70.5,13.4
72.2,16.8
73.85,13.5
73.85,13.5
71.4,18.4
70.5,16.6
69.55,18.5
65.45,10.3
69.7,1.8
70.5,3.4
66.25,11.9
69.55,18.5
72.15,13.3
74.7,18.4
77.25,13.3
78.9,16.6
81.35,11.7
80.55,10.1
84.75,1.7
84.75,1.7
